frame,time_sec,lane,vehicle_count,queue_length,density,count_change,category,congestion_ratio
2230,74.33,traffic9,2,0,0.7268,1,LOW,0.0
2235,74.49,traffic9,1,1,0.5907,1,LOW,1.0
2240,74.66,traffic9,0,0,0.0,1,LOW,0.0
2245,74.83,traffic9,1,1,0.5453,1,LOW,1.0
2250,74.99,traffic9,1,1,0.6305,0,LOW,1.0
2255,75.16,traffic9,1,1,0.5702,0,LOW,1.0
2260,75.33,traffic9,0,0,0.0,1,LOW,0.0
2265,75.49,traffic9,1,1,0.6227,1,LOW,1.0
2270,75.66,traffic9,1,1,0.6345,0,LOW,1.0
2275,75.83,traffic9,2,0,2.018,1,LOW,0.0
2280,75.99,traffic9,2,0,1.9076,0,LOW,0.0
2285,76.16,traffic9,3,2,2.9782,1,LOW,0.6667
2290,76.33,traffic9,2,0,1.6975,1,LOW,0.0
2295,76.49,traffic9,3,2,2.5309,1,LOW,0.6667
2300,76.66,traffic9,3,0,1.682,0,LOW,0.0
2305,76.83,traffic9,3,0,1.492,0,LOW,0.0
2310,76.99,traffic9,2,0,1.2747,1,LOW,0.0
2315,77.16,traffic9,2,0,1.1794,0,LOW,0.0
2320,77.33,traffic9,1,1,0.5771,1,LOW,1.0
2325,77.49,traffic9,2,0,1.1125,1,LOW,0.0
2330,77.66,traffic9,2,0,1.0682,0,LOW,0.0
2335,77.83,traffic9,1,1,0.4704,1,LOW,1.0
2340,77.99,traffic9,1,1,0.5645,0,LOW,1.0
2345,78.16,traffic9,1,1,0.4218,0,LOW,1.0
2350,78.33,traffic9,1,1,0.1954,0,LOW,1.0
2355,78.49,traffic9,2,0,0.8515,1,LOW,0.0
2360,78.66,traffic9,3,0,1.6833,1,LOW,0.0
2365,78.83,traffic9,2,0,1.5552,1,LOW,0.0
2370,78.99,traffic9,1,1,1.3038,1,LOW,1.0
2375,79.16,traffic9,2,0,2.126,1,LOW,0.0
2380,79.33,traffic9,4,0,2.8869,2,LOW,0.0
2385,79.49,traffic9,2,0,1.8963,2,LOW,0.0
2390,79.66,traffic9,4,0,2.7764,2,LOW,0.0
2395,79.83,traffic9,4,0,2.6708,0,LOW,0.0
2400,79.99,traffic9,2,0,2.0748,2,LOW,0.0
2405,80.16,traffic9,3,0,2.4744,1,LOW,0.0
2410,80.33,traffic9,3,0,2.3407,0,LOW,0.0
2415,80.49,traffic9,3,0,1.8251,0,LOW,0.0
2420,80.66,traffic9,4,0,7.6067,1,LOW,0.0
2425,80.83,traffic9,3,0,7.2552,1,LOW,0.0
2430,80.99,traffic9,4,0,7.5122,1,LOW,0.0
2435,81.16,traffic9,3,0,6.8059,1,LOW,0.0
2440,81.33,traffic9,4,0,7.4046,1,LOW,0.0
2445,81.49,traffic9,4,0,7.2147,0,LOW,0.0
2450,81.66,traffic9,3,0,6.1453,1,LOW,0.0
2455,81.83,traffic9,5,0,6.2658,2,LOW,0.0
2460,81.99,traffic9,6,0,6.9725,1,MEDIUM,0.0
2465,82.16,traffic9,3,0,4.5465,3,LOW,0.0
2470,82.33,traffic9,4,0,4.6806,1,LOW,0.0
2475,82.49,traffic9,3,0,3.9127,1,LOW,0.0
2480,82.66,traffic9,4,0,4.4116,1,LOW,0.0
2485,82.83,traffic9,4,0,3.8996,0,LOW,0.0
2490,82.99,traffic9,5,0,4.6132,1,LOW,0.0
2495,83.16,traffic9,5,0,4.7153,0,LOW,0.0
2500,83.32,traffic9,6,0,5.242,1,MEDIUM,0.0
2505,83.49,traffic9,4,0,4.5525,2,LOW,0.0
2510,83.66,traffic9,4,0,4.0311,0,LOW,0.0
2515,83.82,traffic9,4,0,4.1678,0,LOW,0.0
2520,83.99,traffic9,4,0,2.7851,0,LOW,0.0
2525,84.16,traffic9,4,0,3.5689,0,LOW,0.0
2530,84.32,traffic9,4,0,3.3976,0,LOW,0.0
2535,84.49,traffic9,4,0,2.6978,0,LOW,0.0
2540,84.66,traffic9,5,0,2.5589,1,LOW,0.0
2545,84.82,traffic9,5,0,3.1616,0,LOW,0.0
2550,84.99,traffic9,6,0,2.9165,1,MEDIUM,0.0
2555,85.16,traffic9,5,0,2.9886,1,LOW,0.0
2560,85.32,traffic9,3,0,1.7508,2,LOW,0.0
2565,85.49,traffic9,6,0,2.9797,3,MEDIUM,0.0
2570,85.66,traffic9,4,0,1.7629,2,LOW,0.0
2575,85.82,traffic9,3,0,1.5504,1,LOW,0.0
2580,85.99,traffic9,3,0,1.5063,0,LOW,0.0
2585,86.16,traffic9,5,0,6.4188,2,LOW,0.0
2590,86.32,traffic9,3,0,1.411,2,LOW,0.0
2595,86.49,traffic9,5,0,7.6457,2,LOW,0.0
2600,86.66,traffic9,6,2,14.009,1,MEDIUM,0.3333
2605,86.82,traffic9,3,0,7.0639,3,LOW,0.0
2610,86.99,traffic9,3,0,6.9828,0,LOW,0.0
2615,87.16,traffic9,2,0,6.3583,1,LOW,0.0
2620,87.32,traffic9,3,0,6.9142,1,LOW,0.0
2625,87.49,traffic9,4,0,6.9312,1,LOW,0.0
2630,87.66,traffic9,3,0,5.9288,1,LOW,0.0
2635,87.82,traffic9,4,0,5.4917,1,LOW,0.0
2640,87.99,traffic9,2,0,4.3762,2,LOW,0.0
2645,88.16,traffic9,4,2,8.0503,2,LOW,0.5
2650,88.32,traffic9,4,0,4.7561,0,LOW,0.0
2655,88.49,traffic9,2,0,3.2565,2,LOW,0.0
2660,88.66,traffic9,3,0,3.5957,1,LOW,0.0
2665,88.82,traffic9,3,0,3.3772,0,LOW,0.0
2670,88.99,traffic9,5,0,3.5338,2,LOW,0.0
2675,89.16,traffic9,4,2,5.5855,1,LOW,0.5
2680,89.32,traffic9,2,0,0.7877,2,LOW,0.0
2685,89.49,traffic9,4,0,3.8575,2,LOW,0.0
2690,89.66,traffic9,4,2,4.7271,0,LOW,0.5
2695,89.82,traffic9,3,0,2.9699,1,LOW,0.0
2700,89.99,traffic9,4,2,4.4112,1,LOW,0.5
2705,90.16,traffic9,4,0,3.0589,0,LOW,0.0
2710,90.32,traffic9,4,0,2.7668,0,LOW,0.0
2715,90.49,traffic9,3,0,2.3049,1,LOW,0.0
2720,90.66,traffic9,3,0,2.411,0,LOW,0.0
2725,90.82,traffic9,3,0,2.3004,0,LOW,0.0
2730,90.99,traffic9,3,0,2.0246,0,LOW,0.0
2735,91.16,traffic9,4,0,2.0144,1,LOW,0.0
2740,91.32,traffic9,4,0,2.5086,0,LOW,0.0
2745,91.49,traffic9,3,0,1.9865,1,LOW,0.0
2750,91.66,traffic9,3,0,2.3833,0,LOW,0.0
2755,91.82,traffic9,3,0,2.4929,0,LOW,0.0
2760,91.99,traffic9,4,0,4.1243,1,LOW,0.0
2765,92.16,traffic9,5,0,4.6271,1,LOW,0.0
2770,92.32,traffic9,3,0,2.704,2,LOW,0.0
2775,92.49,traffic9,5,0,3.908,2,LOW,0.0
2780,92.66,traffic9,3,0,2.365,2,LOW,0.0
2785,92.82,traffic9,4,0,3.2801,1,LOW,0.0
2790,92.99,traffic9,5,0,3.3763,1,LOW,0.0
2795,93.16,traffic9,4,0,2.7595,1,LOW,0.0
2800,93.32,traffic9,4,0,2.6473,0,LOW,0.0
2805,93.49,traffic9,4,0,2.4836,0,LOW,0.0
2810,93.66,traffic9,4,0,2.4655,0,LOW,0.0
2815,93.82,traffic9,6,0,2.5874,2,MEDIUM,0.0
2820,93.99,traffic9,5,0,2.5412,1,LOW,0.0
2825,94.16,traffic9,6,0,3.3273,1,MEDIUM,0.0
2830,94.32,traffic9,5,0,3.4558,1,LOW,0.0
2835,94.49,traffic9,3,0,1.5306,2,LOW,0.0
2840,94.66,traffic9,4,0,1.5971,1,LOW,0.0
2845,94.82,traffic9,5,0,3.2243,1,LOW,0.0
2850,94.99,traffic9,4,2,3.5106,1,LOW,0.5
2855,95.16,traffic9,4,0,2.3929,0,LOW,0.0
2860,95.32,traffic9,4,0,2.0116,0,LOW,0.0
2865,95.49,traffic9,4,0,2.2692,0,LOW,0.0
2870,95.66,traffic9,2,0,0.8391,2,LOW,0.0
2875,95.82,traffic9,3,0,1.1409,1,LOW,0.0
2880,95.99,traffic9,4,0,1.3199,1,LOW,0.0
2885,96.16,traffic9,3,0,1.8582,1,LOW,0.0
2890,96.32,traffic9,3,0,2.2684,0,LOW,0.0
2895,96.49,traffic9,4,0,3.5279,1,LOW,0.0
2900,96.66,traffic9,5,0,3.6872,1,LOW,0.0
2905,96.82,traffic9,4,0,2.9645,1,LOW,0.0
2910,96.99,traffic9,4,0,2.7205,0,LOW,0.0
2915,97.16,traffic9,5,0,3.3791,1,LOW,0.0
2920,97.32,traffic9,6,0,3.3156,1,MEDIUM,0.0
2925,97.49,traffic9,6,0,3.369,0,MEDIUM,0.0
2930,97.66,traffic9,5,0,2.6847,1,LOW,0.0
2935,97.82,traffic9,5,0,3.4343,0,LOW,0.0
2940,97.99,traffic9,8,4,4.5806,3,MEDIUM,0.5
2945,98.16,traffic9,8,0,3.8805,0,MEDIUM,0.0
2950,98.32,traffic9,8,2,4.8956,0,MEDIUM,0.25
2955,98.49,traffic9,6,0,4.141,2,MEDIUM,0.0
2960,98.66,traffic9,6,0,3.8653,0,MEDIUM,0.0
2965,98.82,traffic9,6,0,4.0805,0,MEDIUM,0.0
2970,98.99,traffic9,6,0,4.9809,0,MEDIUM,0.0
2975,99.16,traffic9,7,0,5.2271,1,MEDIUM,0.0
2980,99.32,traffic9,5,0,4.4678,2,LOW,0.0
2985,99.49,traffic9,6,0,4.9431,1,MEDIUM,0.0
2990,99.66,traffic9,5,0,4.7534,1,LOW,0.0
2995,99.82,traffic9,6,0,4.7939,1,MEDIUM,0.0
3000,99.99,traffic9,6,0,4.5856,0,MEDIUM,0.0
3005,100.16,traffic9,6,0,4.2781,0,MEDIUM,0.0
3010,100.32,traffic9,6,0,4.026,0,MEDIUM,0.0
3015,100.49,traffic9,6,0,3.7183,0,MEDIUM,0.0
3020,100.66,traffic9,6,0,3.5329,0,MEDIUM,0.0
3025,100.82,traffic9,6,0,3.335,0,MEDIUM,0.0
3030,100.99,traffic9,5,0,2.9123,1,LOW,0.0
3035,101.16,traffic9,7,0,3.7096,2,MEDIUM,0.0
3040,101.32,traffic9,9,0,5.5154,2,MEDIUM,0.0
3045,101.49,traffic9,7,0,5.2334,2,MEDIUM,0.0
3050,101.66,traffic9,7,0,5.2013,0,MEDIUM,0.0
3055,101.82,traffic9,7,0,5.1333,0,MEDIUM,0.0
3060,101.99,traffic9,7,0,4.9316,0,MEDIUM,0.0
3065,102.16,traffic9,6,2,4.9489,1,MEDIUM,0.3333
3070,102.32,traffic9,5,0,3.7731,1,LOW,0.0
3075,102.49,traffic9,7,0,4.4172,2,MEDIUM,0.0
3080,102.66,traffic9,7,0,4.0431,0,MEDIUM,0.0
3085,102.82,traffic9,6,2,3.7308,1,MEDIUM,0.3333
3090,102.99,traffic9,6,0,3.0436,0,MEDIUM,0.0
3095,103.16,traffic9,6,0,2.9514,0,MEDIUM,0.0
3100,103.32,traffic9,7,2,3.5288,1,MEDIUM,0.2857
3105,103.49,traffic9,4,0,1.8382,3,LOW,0.0
3110,103.66,traffic9,6,2,2.9648,2,MEDIUM,0.3333
3115,103.82,traffic9,5,0,2.237,1,LOW,0.0
3120,103.99,traffic9,5,0,2.0611,0,LOW,0.0
3125,104.16,traffic9,5,0,2.0822,0,LOW,0.0
3130,104.32,traffic9,4,0,1.8795,1,LOW,0.0
3135,104.49,traffic9,4,0,1.8274,0,LOW,0.0
3140,104.66,traffic9,4,0,1.4785,0,LOW,0.0
3145,104.82,traffic9,6,0,1.6968,2,MEDIUM,0.0
3150,104.99,traffic9,4,0,1.5192,2,LOW,0.0
3155,105.16,traffic9,5,2,1.7671,1,LOW,0.4
3160,105.32,traffic9,5,0,1.6502,0,LOW,0.0
3165,105.49,traffic9,4,0,1.4195,1,LOW,0.0
3170,105.66,traffic9,3,0,1.2157,1,LOW,0.0
3175,105.82,traffic9,2,0,0.8481,1,LOW,0.0
3180,105.99,traffic9,1,1,0.3781,1,LOW,1.0
3185,106.16,traffic9,2,0,0.8864,1,LOW,0.0
3190,106.32,traffic9,3,0,1.058,1,LOW,0.0
3195,106.49,traffic9,4,2,1.2431,1,LOW,0.5
3200,106.66,traffic9,2,0,0.7772,2,LOW,0.0
3205,106.82,traffic9,2,0,0.7942,0,LOW,0.0
3210,106.99,traffic9,2,0,0.7865,0,LOW,0.0
3215,107.16,traffic9,2,0,0.8149,0,LOW,0.0
3220,107.32,traffic9,2,0,0.7727,0,LOW,0.0
3225,107.49,traffic9,2,0,0.8092,0,LOW,0.0
3230,107.66,traffic9,2,0,0.8135,0,LOW,0.0
3235,107.82,traffic9,2,0,0.7229,0,LOW,0.0
3240,107.99,traffic9,2,0,0.7706,0,LOW,0.0
3245,108.16,traffic9,2,0,0.7384,0,LOW,0.0
3250,108.32,traffic9,2,0,0.7792,0,LOW,0.0
3255,108.49,traffic9,2,0,0.7572,0,LOW,0.0
3260,108.66,traffic9,2,0,0.7242,0,LOW,0.0
3265,108.82,traffic9,2,0,0.7752,0,LOW,0.0
3270,108.99,traffic9,2,0,0.7498,0,LOW,0.0
3275,109.16,traffic9,2,0,0.7564,0,LOW,0.0
3280,109.32,traffic9,2,0,0.7575,0,LOW,0.0
3285,109.49,traffic9,2,0,0.7275,0,LOW,0.0
3290,109.66,traffic9,2,0,0.7384,0,LOW,0.0
3295,109.82,traffic9,2,0,0.7537,0,LOW,0.0
3300,109.99,traffic9,2,0,0.6459,0,LOW,0.0
3305,110.16,traffic9,1,1,0.1549,1,LOW,1.0
3310,110.32,traffic9,2,0,0.666,1,LOW,0.0
3315,110.49,traffic9,1,1,0.5516,1,LOW,1.0
3320,110.66,traffic9,1,1,0.5656,0,LOW,1.0
3325,110.82,traffic9,1,1,0.1476,0,LOW,1.0
3330,110.99,traffic9,1,1,0.5778,0,LOW,1.0
3335,111.16,traffic9,1,1,0.6227,0,LOW,1.0
3340,111.32,traffic9,2,0,0.7212,1,LOW,0.0
3345,111.49,traffic9,1,1,0.5964,1,LOW,1.0
3350,111.66,traffic9,1,1,0.592,0,LOW,1.0
3355,111.82,traffic9,1,1,0.5548,0,LOW,1.0
3360,111.99,traffic9,1,1,0.5449,0,LOW,1.0
3365,112.16,traffic9,1,1,0.5699,0,LOW,1.0
3370,112.32,traffic9,1,1,0.5413,0,LOW,1.0
3375,112.49,traffic9,2,0,0.6694,1,LOW,0.0
3380,112.66,traffic9,2,0,0.6983,0,LOW,0.0
3385,112.82,traffic9,1,1,0.5392,1,LOW,1.0
3390,112.99,traffic9,1,1,0.6056,0,LOW,1.0
3395,113.16,traffic9,1,1,0.645,0,LOW,1.0
3400,113.32,traffic9,1,1,0.8798,0,LOW,1.0
3405,113.49,traffic9,1,1,0.811,0,LOW,1.0
3410,113.66,traffic9,3,2,3.2864,2,LOW,0.6667
3415,113.82,traffic9,2,0,1.8106,1,LOW,0.0
3420,113.99,traffic9,3,0,2.6816,1,LOW,0.0
3425,114.16,traffic9,3,2,2.62,0,LOW,0.6667
3430,114.32,traffic9,3,0,2.6061,0,LOW,0.0
3435,114.49,traffic9,2,2,1.6443,1,LOW,1.0
3440,114.66,traffic9,0,0,0.0,2,LOW,0.0
3445,114.82,traffic9,1,1,0.6773,1,LOW,1.0
3450,114.99,traffic9,2,0,0.729,1,LOW,0.0
3455,115.16,traffic9,0,0,0.0,2,LOW,0.0
3460,115.32,traffic9,1,1,0.5829,1,LOW,1.0
3465,115.49,traffic9,1,1,0.532,0,LOW,1.0
3470,115.66,traffic9,2,0,1.7246,1,LOW,0.0
3475,115.82,traffic9,1,1,0.5357,1,LOW,1.0
3480,115.99,traffic9,3,0,2.1578,2,LOW,0.0
3485,116.16,traffic9,2,0,1.4318,1,LOW,0.0
3490,116.32,traffic9,4,0,1.3169,2,LOW,0.0
3495,116.49,traffic9,4,0,1.7911,0,LOW,0.0
3500,116.65,traffic9,4,0,1.7375,0,LOW,0.0
3505,116.82,traffic9,3,0,1.5557,1,LOW,0.0
3510,116.99,traffic9,3,0,1.0886,0,LOW,0.0
3515,117.15,traffic9,2,0,0.7157,1,LOW,0.0
3520,117.32,traffic9,3,0,0.8845,1,LOW,0.0
3525,117.49,traffic9,2,0,0.7229,1,LOW,0.0
3530,117.65,traffic9,1,1,0.6074,1,LOW,1.0
3535,117.82,traffic9,1,1,0.576,0,LOW,1.0
3540,117.99,traffic9,1,1,0.6015,0,LOW,1.0
3545,118.15,traffic9,1,1,0.6148,0,LOW,1.0
3550,118.32,traffic9,1,1,0.6293,0,LOW,1.0
3555,118.49,traffic9,1,1,0.6077,0,LOW,1.0
3560,118.65,traffic9,1,1,0.6292,0,LOW,1.0
3565,118.82,traffic9,1,1,0.5974,0,LOW,1.0
3570,118.99,traffic9,2,0,0.8233,1,LOW,0.0
3575,119.15,traffic9,1,1,0.5936,1,LOW,1.0
3580,119.32,traffic9,1,1,0.6119,0,LOW,1.0
3585,119.49,traffic9,1,1,0.6103,0,LOW,1.0
3590,119.65,traffic9,1,1,0.5945,0,LOW,1.0
3595,119.82,traffic9,1,1,0.5933,0,LOW,1.0
3600,119.99,traffic9,1,1,0.6048,0,LOW,1.0
3605,120.15,traffic9,1,1,0.5949,0,LOW,1.0
3610,120.32,traffic9,1,1,0.609,0,LOW,1.0
3615,120.49,traffic9,1,1,0.5949,0,LOW,1.0
3620,120.65,traffic9,1,1,0.5907,0,LOW,1.0
3625,120.82,traffic9,1,1,0.5866,0,LOW,1.0
3630,120.99,traffic9,1,1,0.574,0,LOW,1.0
3635,121.15,traffic9,1,1,0.6232,0,LOW,1.0
3640,121.32,traffic9,1,1,0.6032,0,LOW,1.0
3645,121.49,traffic9,1,1,0.5777,0,LOW,1.0
