frame,time_sec,lane,vehicle_count,queue_length,density,count_change,category,congestion_ratio
2105,70.16,traffic11,8,3,1.3476,1,MEDIUM,0.375
2110,70.33,traffic11,7,2,1.3842,1,MEDIUM,0.2857
2115,70.49,traffic11,5,0,1.1659,2,LOW,0.0
2120,70.66,traffic11,5,0,1.1652,0,LOW,0.0
2125,70.83,traffic11,5,2,1.4354,0,LOW,0.4
2130,70.99,traffic11,6,0,1.3282,1,MEDIUM,0.0
2135,71.16,traffic11,4,0,0.6636,2,LOW,0.0
2140,71.33,traffic11,6,0,1.3359,2,MEDIUM,0.0
2145,71.49,traffic11,5,0,1.2014,1,LOW,0.0
2150,71.66,traffic11,5,2,1.2207,0,LOW,0.4
2155,71.83,traffic11,5,2,1.2392,0,LOW,0.4
2160,71.99,traffic11,6,2,1.2186,1,MEDIUM,0.3333
2165,72.16,traffic11,6,0,1.3297,0,MEDIUM,0.0
2170,72.33,traffic11,6,0,1.3199,0,MEDIUM,0.0
2175,72.49,traffic11,6,0,1.3106,0,MEDIUM,0.0
2180,72.66,traffic11,10,6,1.88,4,MEDIUM,0.6
2185,72.83,traffic11,6,0,1.2921,4,MEDIUM,0.0
2190,72.99,traffic11,6,0,1.2221,0,MEDIUM,0.0
2195,73.16,traffic11,4,0,1.1398,2,LOW,0.0
2200,73.33,traffic11,3,0,1.0321,1,LOW,0.0
2205,73.49,traffic11,7,0,1.3382,4,MEDIUM,0.0
2210,73.66,traffic11,7,2,1.3859,0,MEDIUM,0.2857
2215,73.83,traffic11,5,2,1.2164,2,LOW,0.4
2220,73.99,traffic11,5,0,1.2485,0,LOW,0.0
2225,74.16,traffic11,6,2,1.2649,1,MEDIUM,0.3333
2230,74.33,traffic11,7,0,1.4062,1,MEDIUM,0.0
2235,74.49,traffic11,5,0,1.1531,2,LOW,0.0
2240,74.66,traffic11,7,0,1.4979,2,MEDIUM,0.0
2245,74.83,traffic11,8,2,1.5362,1,MEDIUM,0.25
2250,74.99,traffic11,7,0,1.5148,1,MEDIUM,0.0
2255,75.16,traffic11,7,2,1.4208,0,MEDIUM,0.2857
2260,75.33,traffic11,6,0,1.3705,1,MEDIUM,0.0
2265,75.49,traffic11,7,3,1.3723,1,MEDIUM,0.4286
2270,75.66,traffic11,9,3,1.6677,2,MEDIUM,0.3333
2275,75.83,traffic11,8,3,1.612,1,MEDIUM,0.375
2280,75.99,traffic11,9,5,2.0215,1,MEDIUM,0.5556
2285,76.16,traffic11,7,0,1.7177,2,MEDIUM,0.0
2290,76.33,traffic11,9,4,1.6444,2,MEDIUM,0.4444
2295,76.49,traffic11,9,3,1.6156,0,MEDIUM,0.3333
2300,76.66,traffic11,9,3,1.6233,0,MEDIUM,0.3333
2305,76.83,traffic11,7,3,1.4403,2,MEDIUM,0.4286
2310,76.99,traffic11,8,3,1.4885,1,MEDIUM,0.375
2315,77.16,traffic11,9,3,1.6194,1,MEDIUM,0.3333
2320,77.33,traffic11,9,5,1.883,0,MEDIUM,0.5556
2325,77.49,traffic11,9,4,2.1015,0,MEDIUM,0.4444
2330,77.66,traffic11,7,0,1.4752,2,MEDIUM,0.0
2335,77.83,traffic11,7,0,1.3368,0,MEDIUM,0.0
2340,77.99,traffic11,8,3,1.4584,1,MEDIUM,0.375
2345,78.16,traffic11,8,3,1.3484,0,MEDIUM,0.375
2350,78.33,traffic11,7,3,1.2576,1,MEDIUM,0.4286
2355,78.49,traffic11,5,0,1.2047,2,LOW,0.0
2360,78.66,traffic11,5,0,1.2151,0,LOW,0.0
2365,78.83,traffic11,5,0,1.1964,0,LOW,0.0
2370,78.99,traffic11,7,3,1.296,2,MEDIUM,0.4286
2375,79.16,traffic11,7,2,1.6937,0,MEDIUM,0.2857
2380,79.33,traffic11,9,7,1.651,2,MEDIUM,0.7778
2385,79.49,traffic11,9,6,1.6715,0,MEDIUM,0.6667
2390,79.66,traffic11,9,3,1.6737,0,MEDIUM,0.3333
2395,79.83,traffic11,6,3,1.2101,3,MEDIUM,0.5
2400,79.99,traffic11,5,2,1.1848,1,LOW,0.4
2405,80.16,traffic11,8,3,1.3311,3,MEDIUM,0.375
2410,80.33,traffic11,5,2,1.1958,3,LOW,0.4
2415,80.49,traffic11,6,3,1.2535,1,MEDIUM,0.5
2420,80.66,traffic11,8,3,1.334,2,MEDIUM,0.375
2425,80.83,traffic11,8,4,1.2956,0,MEDIUM,0.5
2430,80.99,traffic11,8,3,1.3899,0,MEDIUM,0.375
2435,81.16,traffic11,7,2,1.2737,1,MEDIUM,0.2857
2440,81.33,traffic11,7,2,1.256,0,MEDIUM,0.2857
2445,81.49,traffic11,10,7,2.4744,3,MEDIUM,0.7
2450,81.66,traffic11,7,2,1.3428,3,MEDIUM,0.2857
2455,81.83,traffic11,6,2,1.3109,1,MEDIUM,0.3333
2460,81.99,traffic11,9,2,1.5639,3,MEDIUM,0.2222
2465,82.16,traffic11,9,3,1.455,0,MEDIUM,0.3333
2470,82.33,traffic11,6,4,1.2076,3,MEDIUM,0.6667
2475,82.49,traffic11,7,2,1.733,1,MEDIUM,0.2857
2480,82.66,traffic11,5,2,1.2925,2,LOW,0.4
2485,82.83,traffic11,9,4,1.5154,4,MEDIUM,0.4444
2490,82.99,traffic11,7,2,1.652,2,MEDIUM,0.2857
2495,83.16,traffic11,8,2,1.7934,1,MEDIUM,0.25
2500,83.33,traffic11,9,4,2.0071,1,MEDIUM,0.4444
2505,83.49,traffic11,7,4,1.5155,2,MEDIUM,0.5714
2510,83.66,traffic11,6,2,1.5081,1,MEDIUM,0.3333
2515,83.83,traffic11,6,2,1.2024,0,MEDIUM,0.3333
2520,83.99,traffic11,7,2,1.6771,1,MEDIUM,0.2857
2525,84.16,traffic11,6,2,1.5988,1,MEDIUM,0.3333
2530,84.33,traffic11,6,2,1.5897,0,MEDIUM,0.3333
2535,84.49,traffic11,6,2,1.515,0,MEDIUM,0.3333
2540,84.66,traffic11,6,2,1.5467,0,MEDIUM,0.3333
2545,84.83,traffic11,4,0,1.0464,2,LOW,0.0
2550,84.99,traffic11,8,4,1.8864,4,MEDIUM,0.5
2555,85.16,traffic11,10,7,2.3867,2,MEDIUM,0.7
2560,85.33,traffic11,7,3,1.3102,3,MEDIUM,0.4286
2565,85.49,traffic11,6,0,1.2208,1,MEDIUM,0.0
2570,85.66,traffic11,7,0,1.7859,1,MEDIUM,0.0
2575,85.83,traffic11,8,2,1.9528,1,MEDIUM,0.25
2580,85.99,traffic11,6,0,1.855,2,MEDIUM,0.0
2585,86.16,traffic11,7,2,1.9846,1,MEDIUM,0.2857
2590,86.33,traffic11,7,2,2.172,0,MEDIUM,0.2857
2595,86.49,traffic11,6,0,2.0767,1,MEDIUM,0.0
2600,86.66,traffic11,8,0,2.2643,2,MEDIUM,0.0
2605,86.83,traffic11,7,0,2.1359,1,MEDIUM,0.0
2610,86.99,traffic11,6,0,2.0709,1,MEDIUM,0.0
2615,87.16,traffic11,9,0,2.4606,3,MEDIUM,0.0
2620,87.33,traffic11,8,0,2.3422,1,MEDIUM,0.0
2625,87.49,traffic11,8,0,1.892,0,MEDIUM,0.0
2630,87.66,traffic11,8,2,1.8921,0,MEDIUM,0.25
2635,87.83,traffic11,8,2,2.0609,0,MEDIUM,0.25
2640,87.99,traffic11,8,2,2.0971,0,MEDIUM,0.25
2645,88.16,traffic11,9,2,2.1612,1,MEDIUM,0.2222
2650,88.33,traffic11,6,0,1.8476,3,MEDIUM,0.0
2655,88.49,traffic11,9,2,2.1371,3,MEDIUM,0.2222
2660,88.66,traffic11,7,0,1.9824,2,MEDIUM,0.0
2665,88.83,traffic11,9,4,2.2744,2,MEDIUM,0.4444
2670,88.99,traffic11,6,0,1.7896,3,MEDIUM,0.0
2675,89.16,traffic11,9,4,3.0862,3,MEDIUM,0.4444
2680,89.32,traffic11,8,2,2.1224,1,MEDIUM,0.25
2685,89.49,traffic11,6,0,1.9411,2,MEDIUM,0.0
2690,89.66,traffic11,6,0,2.0579,0,MEDIUM,0.0
2695,89.82,traffic11,6,0,2.0756,0,MEDIUM,0.0
2700,89.99,traffic11,8,2,2.1681,2,MEDIUM,0.25
2705,90.16,traffic11,10,4,2.3643,2,MEDIUM,0.4
2710,90.32,traffic11,8,2,2.2733,2,MEDIUM,0.25
2715,90.49,traffic11,8,0,2.3977,0,MEDIUM,0.0
2720,90.66,traffic11,10,0,2.5945,2,MEDIUM,0.0
2725,90.82,traffic11,5,0,1.941,5,LOW,0.0
2730,90.99,traffic11,5,0,1.9901,0,LOW,0.0
2735,91.16,traffic11,7,0,2.2319,2,MEDIUM,0.0
2740,91.32,traffic11,9,5,2.4468,2,MEDIUM,0.5556
2745,91.49,traffic11,10,5,2.8973,1,MEDIUM,0.5
2750,91.66,traffic11,10,4,4.7258,0,MEDIUM,0.4
2755,91.82,traffic11,8,0,3.0059,2,MEDIUM,0.0
2760,91.99,traffic11,12,6,3.3211,4,MEDIUM,0.5
2765,92.16,traffic11,11,2,3.6965,1,MEDIUM,0.1818
2770,92.32,traffic11,10,6,3.4974,1,MEDIUM,0.6
2775,92.49,traffic11,8,2,3.3708,2,MEDIUM,0.25
2780,92.66,traffic11,7,0,3.1224,1,MEDIUM,0.0
2785,92.82,traffic11,10,2,3.5918,3,MEDIUM,0.2
2790,92.99,traffic11,10,5,1.4498,0,MEDIUM,0.5
2795,93.16,traffic11,12,6,1.7791,2,MEDIUM,0.5
2800,93.32,traffic11,13,6,1.7419,1,MEDIUM,0.4615
2805,93.49,traffic11,12,5,1.7337,1,MEDIUM,0.4167
2810,93.66,traffic11,7,2,1.1904,5,MEDIUM,0.2857
2815,93.82,traffic11,8,0,1.1078,1,MEDIUM,0.0
2820,93.99,traffic11,7,0,1.145,1,MEDIUM,0.0
2825,94.16,traffic11,9,2,1.3162,2,MEDIUM,0.2222
2830,94.32,traffic11,10,4,1.3868,1,MEDIUM,0.4
2835,94.49,traffic11,10,2,1.636,0,MEDIUM,0.2
2840,94.66,traffic11,12,4,1.7875,2,MEDIUM,0.3333
2845,94.82,traffic11,9,2,1.3915,3,MEDIUM,0.2222
2850,94.99,traffic11,9,3,1.4192,0,MEDIUM,0.3333
2855,95.16,traffic11,11,3,1.5001,2,MEDIUM,0.2727
2860,95.32,traffic11,9,0,1.3547,2,MEDIUM,0.0
2865,95.49,traffic11,10,2,1.0133,1,MEDIUM,0.2
2870,95.66,traffic11,11,4,1.542,1,MEDIUM,0.3636
2875,95.82,traffic11,9,0,1.8337,2,MEDIUM,0.0
2880,95.99,traffic11,12,2,2.1183,3,MEDIUM,0.1667
2885,96.16,traffic11,10,2,1.8701,2,MEDIUM,0.2
2890,96.32,traffic11,10,2,1.8715,0,MEDIUM,0.2
2895,96.49,traffic11,12,0,2.2993,2,MEDIUM,0.0
2900,96.66,traffic11,15,7,2.3786,3,MEDIUM,0.4667
2905,96.82,traffic11,11,2,2.0789,4,MEDIUM,0.1818
2910,96.99,traffic11,12,2,2.2578,1,MEDIUM,0.1667
2915,97.16,traffic11,15,7,2.5532,3,MEDIUM,0.4667
2920,97.32,traffic11,14,9,2.4957,1,MEDIUM,0.6429
2925,97.49,traffic11,13,7,2.3414,1,MEDIUM,0.5385
2930,97.66,traffic11,11,6,1.5933,2,MEDIUM,0.5455
2935,97.82,traffic11,13,8,2.5336,2,MEDIUM,0.6154
2940,97.99,traffic11,11,7,1.4648,2,MEDIUM,0.6364
2945,98.16,traffic11,17,12,2.6892,6,HIGH,0.7059
2950,98.32,traffic11,13,4,1.9291,4,MEDIUM,0.3077
2955,98.49,traffic11,14,8,2.3238,1,MEDIUM,0.5714
2960,98.66,traffic11,16,6,2.4658,2,HIGH,0.375
2965,98.82,traffic11,18,11,2.7949,2,HIGH,0.6111
2970,98.99,traffic11,18,12,2.6635,0,HIGH,0.6667
2975,99.16,traffic11,16,9,2.2827,2,HIGH,0.5625
2980,99.32,traffic11,16,9,2.2909,0,HIGH,0.5625
2985,99.49,traffic11,15,8,2.3342,1,MEDIUM,0.5333
2990,99.66,traffic11,15,7,2.2082,0,MEDIUM,0.4667
2995,99.82,traffic11,16,8,2.3975,1,HIGH,0.5
3000,99.99,traffic11,15,6,2.29,1,MEDIUM,0.4
3005,100.16,traffic11,13,4,2.4258,2,MEDIUM,0.3077
3010,100.32,traffic11,14,6,2.3782,1,MEDIUM,0.4286
3015,100.49,traffic11,12,4,2.0313,2,MEDIUM,0.3333
3020,100.66,traffic11,13,6,2.5191,1,MEDIUM,0.4615
3025,100.82,traffic11,15,6,2.6446,2,MEDIUM,0.4
3030,100.99,traffic11,18,11,2.6709,3,HIGH,0.6111
3035,101.16,traffic11,15,8,2.397,3,MEDIUM,0.5333
3040,101.32,traffic11,10,2,1.61,5,MEDIUM,0.2
3045,101.49,traffic11,9,0,1.6363,1,MEDIUM,0.0
3050,101.66,traffic11,11,2,1.7631,2,MEDIUM,0.1818
3055,101.82,traffic11,11,4,1.9205,0,MEDIUM,0.3636
3060,101.99,traffic11,12,5,1.9334,1,MEDIUM,0.4167
3065,102.16,traffic11,10,6,1.6655,2,MEDIUM,0.6
3070,102.32,traffic11,9,4,1.5697,1,MEDIUM,0.4444
3075,102.49,traffic11,9,2,1.543,0,MEDIUM,0.2222
3080,102.66,traffic11,13,6,2.1508,4,MEDIUM,0.4615
3085,102.82,traffic11,12,6,2.0656,1,MEDIUM,0.5
3090,102.99,traffic11,16,12,2.2973,4,HIGH,0.75
3095,103.16,traffic11,15,9,2.4245,1,MEDIUM,0.6
3100,103.32,traffic11,15,9,2.2521,0,MEDIUM,0.6
3105,103.49,traffic11,15,8,1.9144,0,MEDIUM,0.5333
3110,103.66,traffic11,14,8,1.9851,1,MEDIUM,0.5714
3115,103.82,traffic11,14,9,1.7633,0,MEDIUM,0.6429
3120,103.99,traffic11,15,12,1.8713,1,MEDIUM,0.8
3125,104.16,traffic11,12,7,1.6174,3,MEDIUM,0.5833
3130,104.32,traffic11,18,13,2.4373,6,HIGH,0.7222
3135,104.49,traffic11,16,11,2.2367,2,HIGH,0.6875
3140,104.66,traffic11,17,10,2.2782,1,HIGH,0.5882
3145,104.82,traffic11,15,8,2.1799,2,MEDIUM,0.5333
3150,104.99,traffic11,15,8,2.0736,0,MEDIUM,0.5333
3155,105.16,traffic11,13,6,1.8405,2,MEDIUM,0.4615
3160,105.32,traffic11,15,11,2.1749,2,MEDIUM,0.7333
3165,105.49,traffic11,13,8,2.0253,2,MEDIUM,0.6154
3170,105.66,traffic11,11,5,1.889,2,MEDIUM,0.4545
3175,105.82,traffic11,9,5,1.3589,2,MEDIUM,0.5556
3180,105.99,traffic11,14,7,2.2449,5,MEDIUM,0.5
3185,106.16,traffic11,12,7,1.8746,2,MEDIUM,0.5833
3190,106.32,traffic11,14,9,2.2498,2,MEDIUM,0.6429
3195,106.49,traffic11,13,8,2.2323,1,MEDIUM,0.6154
3200,106.66,traffic11,14,9,2.217,1,MEDIUM,0.6429
3205,106.82,traffic11,9,2,1.5577,5,MEDIUM,0.2222
3210,106.99,traffic11,10,4,1.5187,1,MEDIUM,0.4
3215,107.16,traffic11,15,10,1.9401,5,MEDIUM,0.6667
3220,107.32,traffic11,13,8,1.5804,2,MEDIUM,0.6154
3225,107.49,traffic11,10,4,1.5144,3,MEDIUM,0.4
3230,107.66,traffic11,10,6,1.2529,0,MEDIUM,0.6
3235,107.82,traffic11,11,4,1.805,1,MEDIUM,0.3636
3240,107.99,traffic11,10,7,1.7844,1,MEDIUM,0.7
3245,108.16,traffic11,8,2,1.5154,2,MEDIUM,0.25
3250,108.32,traffic11,15,11,2.1234,7,MEDIUM,0.7333
3255,108.49,traffic11,20,13,2.8696,5,HIGH,0.65
3260,108.66,traffic11,15,9,2.2124,5,MEDIUM,0.6
3265,108.82,traffic11,8,2,1.4447,7,MEDIUM,0.25
3270,108.99,traffic11,13,7,2.4427,5,MEDIUM,0.5385
3275,109.16,traffic11,13,7,1.725,0,MEDIUM,0.5385
3280,109.32,traffic11,13,7,2.2035,0,MEDIUM,0.5385
3285,109.49,traffic11,13,9,1.8375,0,MEDIUM,0.6923
3290,109.66,traffic11,11,7,1.8331,2,MEDIUM,0.6364
3295,109.82,traffic11,11,4,2.1801,0,MEDIUM,0.3636
3300,109.99,traffic11,14,8,2.3789,3,MEDIUM,0.5714
3305,110.16,traffic11,19,13,2.7816,5,HIGH,0.6842
3310,110.32,traffic11,15,8,2.3242,4,MEDIUM,0.5333
3315,110.49,traffic11,13,7,2.1306,2,MEDIUM,0.5385
3320,110.66,traffic11,12,5,1.649,1,MEDIUM,0.4167
3325,110.82,traffic11,14,10,2.1365,2,MEDIUM,0.7143
3330,110.99,traffic11,11,7,1.7499,3,MEDIUM,0.6364
3335,111.16,traffic11,15,12,2.1296,4,MEDIUM,0.8
3340,111.32,traffic11,16,14,2.3338,1,HIGH,0.875
3345,111.49,traffic11,15,11,2.1131,1,MEDIUM,0.7333
3350,111.66,traffic11,14,9,2.2535,1,MEDIUM,0.6429
3355,111.82,traffic11,14,9,2.354,0,MEDIUM,0.6429
3360,111.99,traffic11,14,9,2.2709,0,MEDIUM,0.6429
3365,112.16,traffic11,13,8,2.2784,1,MEDIUM,0.6154
3370,112.32,traffic11,18,14,3.2625,5,HIGH,0.7778
3375,112.49,traffic11,15,12,2.6205,3,MEDIUM,0.8
3380,112.66,traffic11,14,10,2.3894,1,MEDIUM,0.7143
3385,112.82,traffic11,13,9,2.5314,1,MEDIUM,0.6923
3390,112.99,traffic11,14,11,2.6565,1,MEDIUM,0.7857
3395,113.16,traffic11,16,12,2.8309,2,HIGH,0.75
3400,113.32,traffic11,14,8,2.7179,2,MEDIUM,0.5714
3405,113.49,traffic11,15,11,2.6856,1,MEDIUM,0.7333
3410,113.66,traffic11,14,11,1.9828,1,MEDIUM,0.7857
3415,113.82,traffic11,15,12,2.5128,1,MEDIUM,0.8
3420,113.99,traffic11,12,8,1.9728,3,MEDIUM,0.6667
3425,114.16,traffic11,13,7,2.5894,1,MEDIUM,0.5385
3430,114.32,traffic11,14,8,2.4065,1,MEDIUM,0.5714
3435,114.49,traffic11,9,7,1.2159,5,MEDIUM,0.7778
3440,114.66,traffic11,17,12,2.7217,8,HIGH,0.7059
3445,114.82,traffic11,14,9,2.2916,3,MEDIUM,0.6429
3450,114.99,traffic11,12,8,1.9076,2,MEDIUM,0.6667
3455,115.16,traffic11,13,11,1.5479,1,MEDIUM,0.8462
3460,115.32,traffic11,12,11,1.3898,1,MEDIUM,0.9167
3465,115.49,traffic11,14,9,2.1341,2,MEDIUM,0.6429
3470,115.66,traffic11,15,10,2.2393,1,MEDIUM,0.6667
3475,115.82,traffic11,13,8,2.0457,2,MEDIUM,0.6154
3480,115.99,traffic11,15,7,2.2842,2,MEDIUM,0.4667
3485,116.16,traffic11,16,8,2.4081,1,HIGH,0.5
3490,116.32,traffic11,13,4,2.1809,3,MEDIUM,0.3077
3495,116.49,traffic11,12,7,1.7471,1,MEDIUM,0.5833
3500,116.66,traffic11,13,6,2.2733,1,MEDIUM,0.4615
3505,116.82,traffic11,14,6,2.3789,1,MEDIUM,0.4286
3510,116.99,traffic11,13,6,2.2415,1,MEDIUM,0.4615
3515,117.16,traffic11,10,6,1.6918,3,MEDIUM,0.6
3520,117.32,traffic11,13,9,2.1731,3,MEDIUM,0.6923
3525,117.49,traffic11,13,6,2.0701,0,MEDIUM,0.4615
3530,117.66,traffic11,10,7,1.7391,3,MEDIUM,0.7
3535,117.82,traffic11,12,6,1.8697,2,MEDIUM,0.5
3540,117.99,traffic11,15,6,2.1725,3,MEDIUM,0.4
3545,118.16,traffic11,13,4,2.3659,2,MEDIUM,0.3077
3550,118.32,traffic11,17,9,2.8435,4,HIGH,0.5294
3555,118.49,traffic11,17,10,2.8224,0,HIGH,0.5882
3560,118.66,traffic11,17,7,2.9993,0,HIGH,0.4118
3565,118.82,traffic11,14,7,2.4263,3,MEDIUM,0.5
3570,118.99,traffic11,16,12,2.7747,2,HIGH,0.75
3575,119.16,traffic11,16,11,2.7622,0,HIGH,0.6875
3580,119.32,traffic11,12,6,2.4489,4,MEDIUM,0.5
3585,119.49,traffic11,16,10,2.6608,4,HIGH,0.625
3590,119.66,traffic11,15,9,2.5627,1,MEDIUM,0.6
3595,119.82,traffic11,17,10,2.6543,2,HIGH,0.5882
3600,119.99,traffic11,16,10,2.389,1,HIGH,0.625
3605,120.16,traffic11,14,8,2.3224,2,MEDIUM,0.5714
3610,120.32,traffic11,13,8,1.6569,1,MEDIUM,0.6154
3615,120.49,traffic11,11,7,1.4912,2,MEDIUM,0.6364
3620,120.66,traffic11,11,4,2.0436,0,MEDIUM,0.3636
3625,120.82,traffic11,12,6,1.6135,1,MEDIUM,0.5
3630,120.99,traffic11,11,4,2.202,1,MEDIUM,0.3636
3635,121.16,traffic11,11,4,2.0215,0,MEDIUM,0.3636
3640,121.32,traffic11,11,3,2.02,0,MEDIUM,0.2727
3645,121.49,traffic11,13,4,2.1902,2,MEDIUM,0.3077
3650,121.66,traffic11,13,4,2.1533,0,MEDIUM,0.3077
3655,121.82,traffic11,15,5,2.2601,2,MEDIUM,0.3333
3660,121.99,traffic11,11,4,2.1997,4,MEDIUM,0.3636
3665,122.16,traffic11,11,2,2.3127,0,MEDIUM,0.1818
3670,122.32,traffic11,13,3,2.3002,2,MEDIUM,0.2308
3675,122.49,traffic11,10,2,1.7013,3,MEDIUM,0.2
3680,122.66,traffic11,10,2,1.6989,0,MEDIUM,0.2
3685,122.82,traffic11,12,4,1.6974,2,MEDIUM,0.3333
3690,122.99,traffic11,10,2,1.617,2,MEDIUM,0.2
3695,123.16,traffic11,11,2,1.6404,1,MEDIUM,0.1818
3700,123.32,traffic11,12,4,1.8108,1,MEDIUM,0.3333
3705,123.49,traffic11,12,4,1.806,0,MEDIUM,0.3333
3710,123.66,traffic11,12,2,2.1366,0,MEDIUM,0.1667
3715,123.82,traffic11,9,0,1.8075,3,MEDIUM,0.0
3720,123.99,traffic11,11,0,2.5346,2,MEDIUM,0.0
3725,124.16,traffic11,10,0,1.3529,1,MEDIUM,0.0
3730,124.32,traffic11,12,2,2.0423,2,MEDIUM,0.1667
3735,124.49,traffic11,9,2,1.6805,3,MEDIUM,0.2222
3740,124.66,traffic11,8,0,1.2278,1,MEDIUM,0.0
3745,124.82,traffic11,10,4,1.8144,2,MEDIUM,0.4
3750,124.99,traffic11,10,0,1.9765,0,MEDIUM,0.0
3755,125.15,traffic11,11,3,2.1349,1,MEDIUM,0.2727
3760,125.32,traffic11,11,2,2.2695,0,MEDIUM,0.1818
3765,125.49,traffic11,10,2,2.2551,1,MEDIUM,0.2
3770,125.65,traffic11,10,4,2.1813,0,MEDIUM,0.4
3775,125.82,traffic11,11,5,2.416,1,MEDIUM,0.4545
3780,125.99,traffic11,8,2,1.952,3,MEDIUM,0.25
3785,126.15,traffic11,10,3,2.0922,2,MEDIUM,0.3
3790,126.32,traffic11,10,4,1.9684,0,MEDIUM,0.4
3795,126.49,traffic11,9,2,2.0308,1,MEDIUM,0.2222
3800,126.65,traffic11,10,0,2.024,1,MEDIUM,0.0
3805,126.82,traffic11,11,2,2.0191,1,MEDIUM,0.1818
3810,126.99,traffic11,10,0,1.9636,1,MEDIUM,0.0
3815,127.15,traffic11,10,2,2.038,0,MEDIUM,0.2
3820,127.32,traffic11,11,2,1.9871,1,MEDIUM,0.1818
3825,127.49,traffic11,8,0,1.8438,3,MEDIUM,0.0
3830,127.65,traffic11,8,0,1.7759,0,MEDIUM,0.0
3835,127.82,traffic11,8,0,1.6776,0,MEDIUM,0.0
3840,127.99,traffic11,9,0,1.7956,1,MEDIUM,0.0
3845,128.15,traffic11,7,0,1.5756,2,MEDIUM,0.0
3850,128.32,traffic11,7,0,1.4583,0,MEDIUM,0.0
3855,128.49,traffic11,7,2,1.3822,0,MEDIUM,0.2857
3860,128.65,traffic11,6,2,1.3627,1,MEDIUM,0.3333
3865,128.82,traffic11,7,2,1.5658,1,MEDIUM,0.2857
3870,128.99,traffic11,6,0,1.1823,1,MEDIUM,0.0
3875,129.15,traffic11,6,2,1.3984,0,MEDIUM,0.3333
3880,129.32,traffic11,9,3,1.8237,3,MEDIUM,0.3333
3885,129.49,traffic11,9,2,1.4609,0,MEDIUM,0.2222
3890,129.65,traffic11,9,0,1.512,0,MEDIUM,0.0
3895,129.82,traffic11,6,0,1.2145,3,MEDIUM,0.0
3900,129.99,traffic11,7,0,1.323,1,MEDIUM,0.0
3905,130.15,traffic11,4,0,0.8814,3,LOW,0.0
3910,130.32,traffic11,7,0,1.6385,3,MEDIUM,0.0
3915,130.49,traffic11,3,0,0.8417,4,LOW,0.0
3920,130.65,traffic11,6,0,1.6363,3,MEDIUM,0.0
3925,130.82,traffic11,7,2,1.6986,1,MEDIUM,0.2857
3930,130.99,traffic11,4,0,1.4976,3,LOW,0.0
3935,131.15,traffic11,5,0,1.3522,1,LOW,0.0
3940,131.32,traffic11,6,0,1.5919,1,MEDIUM,0.0
3945,131.49,traffic11,5,0,1.3813,1,LOW,0.0
3950,131.65,traffic11,5,2,1.4252,0,LOW,0.4
3955,131.82,traffic11,4,0,1.3211,1,LOW,0.0
3960,131.99,traffic11,3,0,1.1707,1,LOW,0.0
3965,132.15,traffic11,4,0,1.3455,1,LOW,0.0
3970,132.32,traffic11,6,0,1.1106,2,MEDIUM,0.0
3975,132.49,traffic11,6,2,1.1141,0,MEDIUM,0.3333
3980,132.65,traffic11,3,0,0.9669,3,LOW,0.0
3985,132.82,traffic11,5,0,1.1177,2,LOW,0.0
3990,132.99,traffic11,7,0,1.8568,2,MEDIUM,0.0
3995,133.15,traffic11,5,0,1.416,2,LOW,0.0
4000,133.32,traffic11,3,0,1.1061,2,LOW,0.0
4005,133.49,traffic11,6,0,1.1926,3,MEDIUM,0.0
4010,133.65,traffic11,6,0,1.3768,0,MEDIUM,0.0
4015,133.82,traffic11,8,2,1.5392,2,MEDIUM,0.25
4020,133.99,traffic11,5,2,1.5946,3,LOW,0.4
4025,134.15,traffic11,8,4,1.7996,3,MEDIUM,0.5
4030,134.32,traffic11,8,2,1.5258,0,MEDIUM,0.25
4035,134.49,traffic11,4,0,1.1787,4,LOW,0.0
4040,134.65,traffic11,5,0,1.1493,1,LOW,0.0
4045,134.82,traffic11,6,0,1.2279,1,MEDIUM,0.0
4050,134.99,traffic11,7,0,1.6567,1,MEDIUM,0.0
4055,135.15,traffic11,5,0,1.1929,2,LOW,0.0
4060,135.32,traffic11,3,0,1.4022,2,LOW,0.0
4065,135.49,traffic11,6,2,1.7623,3,MEDIUM,0.3333
4070,135.65,traffic11,5,0,1.5935,1,LOW,0.0
4075,135.82,traffic11,5,2,1.394,0,LOW,0.4
4080,135.99,traffic11,5,0,1.3371,0,LOW,0.0
4085,136.15,traffic11,4,0,1.1575,1,LOW,0.0
4090,136.32,traffic11,4,2,1.1313,0,LOW,0.5
4095,136.49,traffic11,4,0,1.1426,0,LOW,0.0
4100,136.65,traffic11,5,0,1.2067,1,LOW,0.0
4105,136.82,traffic11,3,0,0.8544,2,LOW,0.0
4110,136.99,traffic11,6,0,1.1114,3,MEDIUM,0.0
4115,137.15,traffic11,8,0,1.3424,2,MEDIUM,0.0
4120,137.32,traffic11,6,0,1.6182,2,MEDIUM,0.0
4125,137.49,traffic11,5,0,0.9472,1,LOW,0.0
4130,137.65,traffic11,5,0,1.1517,0,LOW,0.0
4135,137.82,traffic11,7,2,1.2249,2,MEDIUM,0.2857
4140,137.99,traffic11,7,0,1.2583,0,MEDIUM,0.0
4145,138.15,traffic11,7,0,1.6113,0,MEDIUM,0.0
4150,138.32,traffic11,7,0,1.6524,0,MEDIUM,0.0
4155,138.49,traffic11,7,2,1.6212,0,MEDIUM,0.2857
